"","age","age2","female","clase","p6210","relab","p6210s1","college","cotPension","cuentaPropia","estrato1","fex_c","formal","fweight","hoursWorkUsual","inglabo","ingtot","impa","isa","maxEducLevel","mes","microEmpresa","oficio","p6050","p6426","y_ingLab_m","y_ingLab_m_ha","y_salarySec_m","y_salary_m_hu","y_total_m","y_total_m_ha"
"9327",28,784,1,1,4,1,8,0,2,0,2,263.282364924715,0,263,16,4e+05,4e+05,4e+05,0,5,7,1,45,2,24,4e+05,5833.33349609375,NA,5833.33349609375,4e+05,5833.33349609375
"9328",55,3025,0,1,6,1,7,0,1,0,3,227.141796231362,1,227,50,1558333.33333333,1558333.33333333,1558333.33333333,0,7,7,0,11,1,12,1558333.375,7272.22265625,NA,7000,1558333.375,7272.22265625
"9329",51,2601,1,1,6,4,3,0,2,1,3,227.141796231362,0,227,15,1e+05,1e+05,1e+05,0,7,7,1,54,2,114,NA,NA,NA,NA,1e+05,1555.55554199219
"9330",29,841,0,1,6,1,5,0,1,0,3,227.141796231362,1,227,40,3200000,3870000,3200000,0,7,7,0,8,3,73,3200000,18666.666015625,NA,16916.666015625,3200000,18666.666015625
"9331",25,625,0,1,6,1,4,0,1,0,3,227.141796231362,1,227,50,2616666.66666667,2616666.66666667,2616666.66666667,0,7,7,0,3,3,7,2616666.75,12211.111328125,NA,11666.6669921875,2616666.75,12211.111328125
"9332",56,3136,1,1,5,1,11,1,1,0,3,206.2689274783,1,206,50,936119.666666667,936119.666666667,936119.666666667,0,6,7,0,53,1,96,936119.6875,4368.55859375,NA,3645.7958984375,936119.6875,4368.55859375
"9333",21,441,1,1,6,1,2,0,1,0,3,206.2689274783,1,206,45,1873333.33333333,1873333.33333333,1873333.33333333,0,7,7,0,50,3,7,1673333.375,8676.54296875,NA,8244.4443359375,1673333.375,8676.54296875
"9334",57,3249,1,1,6,4,5,0,2,1,3,203.792739432405,0,204,48,1e+06,1e+06,1e+06,0,7,7,1,79,1,360,NA,NA,NA,NA,1e+06,4861.111328125
"9335",29,841,0,1,6,4,5,0,1,1,3,203.792739432405,1,204,48,1700000,1700000,1700000,0,7,7,0,13,3,12,NA,NA,NA,NA,1700000,8263.888671875
"9336",26,676,0,1,5,1,11,1,1,0,2,313.123386198776,1,313,48,1225000,1225000,1225000,0,6,7,0,87,1,42,1225000,5954.861328125,NA,5590.27783203125,1225000,5954.861328125
"9337",24,576,1,1,6,1,2,0,2,0,2,313.123386198776,0,313,60,8e+05,1030000,8e+05,0,7,7,1,99,2,2,8e+05,3111.11108398438,NA,3111.11108398438,8e+05,3111.11108398438
"9338",38,1444,0,1,5,4,11,1,2,1,2,352.971590592347,0,353,48,0,780000,0,0,6,7,1,95,1,240,NA,NA,NA,NA,NA,NA
"9339",47,2209,1,1,5,3,11,1,2,0,2,352.971590592347,0,353,40,8e+05,1e+06,8e+05,0,6,7,1,54,2,1,8e+05,4666.66650390625,NA,4666.66650390625,8e+05,4666.66650390625
"9340",66,4356,1,1,5,4,11,1,2,1,4,299.66578884615,0,300,5,1e+05,1e+05,1e+05,0,6,7,1,45,2,24,NA,NA,NA,NA,1e+05,4666.66650390625
"9341",43,1849,0,1,6,5,5,0,2,0,4,299.66578884615,0,300,40,3e+06,3e+06,3e+06,0,7,7,1,8,3,120,NA,NA,NA,NA,3e+06,17500
"9342",39,1521,1,1,6,1,3,0,1,0,4,299.66578884615,1,300,40,3395000,3395000,3395000,0,7,7,0,3,5,60,3235000,18870.833984375,NA,15750,3235000,18870.833984375
"9343",60,3600,1,1,6,4,7,0,3,1,4,166.145137145471,1,166,21,250000,3250000,250000,0,7,7,1,94,1,192,NA,NA,NA,NA,250000,2777.77783203125
"9344",61,3721,0,1,6,4,3,0,2,1,4,166.145137145471,0,166,90,350000,350000,350000,0,7,7,1,21,5,48,NA,NA,NA,NA,350000,907.407409667969
"9345",42,1764,0,1,3,4,5,0,2,1,2,263.048860667631,0,263,45,8e+05,8e+05,8e+05,0,4,7,1,41,1,84,NA,NA,NA,NA,8e+05,4148.14794921875
"9346",27,729,0,1,1,1,0,0,1,0,2,223.434160531144,1,223,48,8e+05,8e+05,8e+05,0,1,7,0,95,1,4,8e+05,3888.88891601562,NA,3888.88891601562,8e+05,3888.88891601562
"9347",23,529,1,1,6,3,2,0,2,0,2,223.434160531144,0,223,60,781242,781242,781242,0,7,7,1,54,2,12,781242,3038.16333007812,NA,3038.16333007812,781242,3038.16333007812
"9348",61,3721,0,1,5,1,11,1,1,0,3,225.634762637781,1,226,48,3625000,4525000,3625000,0,6,7,0,39,1,362,3625000,17621.52734375,NA,14583.3330078125,3625000,17621.52734375
"9349",56,3136,1,1,6,2,2,0,1,0,3,225.634762637781,1,226,48,3484333.33333333,3484333.33333333,3484333.33333333,0,7,7,0,59,2,359,3484333.25,16937.73046875,NA,14583.3330078125,3484333.25,16937.73046875
"9350",28,784,1,1,6,2,7,0,1,0,3,225.634762637781,1,226,40,3433333.33333333,3433333.33333333,3433333.33333333,0,7,7,0,21,3,48,3433333.5,20027.779296875,NA,16916.666015625,3433333.5,20027.779296875
"9351",28,784,0,1,6,1,7,0,1,0,4,214.028453262652,1,214,48,2700000,2750000,2700000,0,7,7,0,8,3,4,2700000,13125,NA,13125,2700000,13125
"9352",55,3025,1,1,6,1,3,0,1,0,2,230.458932412609,1,230,48,1130000,1130000,1130000,0,7,7,0,45,2,360,1130000,5493.0556640625,NA,5347.22216796875,1130000,5493.0556640625
"9353",27,729,1,1,6,1,9,0,1,0,2,230.458932412609,1,230,48,0,1162333,0,0,7,7,0,2,3,48,NA,NA,NA,NA,NA,NA
"9354",21,441,0,1,6,1,3,0,1,0,2,230.458932412609,1,230,47,985366.666666667,985366.666666667,985366.666666667,0,7,7,0,81,9,12,985366.6875,4891.89111328125,NA,4095.74462890625,985366.6875,4891.89111328125
"9355",44,1936,0,1,6,4,5,0,2,1,3,352.971590592347,0,353,60,0,0,0,0,7,7,1,8,1,48,NA,NA,NA,NA,NA,NA
"9356",40,1600,1,1,6,1,5,0,1,0,3,352.971590592347,1,353,40,3645833.33333333,3645833.33333333,3645833.33333333,0,7,7,0,21,2,48,3645833.25,21267.361328125,NA,20416.666015625,3645833.25,21267.361328125
"9357",76,5776,0,1,3,4,5,0,2,1,2,214.028453262652,0,214,36,40000,40000,40000,0,4,7,1,45,1,48,NA,NA,NA,NA,40000,259.259246826172
"9358",60,3600,1,1,3,4,3,0,3,1,2,214.028453262652,1,214,46,40000,1e+06,40000,0,3,7,1,45,2,48,NA,NA,NA,NA,40000,202.898544311523
"9359",40,1600,0,1,6,1,1,0,1,0,2,214.028453262652,1,214,72,1522000,1522000,1522000,0,7,7,0,3,3,216,1522000,4932.4072265625,NA,4083.33325195312,1522000,4932.4072265625
"9360",41,1681,1,1,6,1,5,0,1,0,3,270.369775701543,1,270,48,2708333.33333333,2708333.33333333,2708333.33333333,0,7,7,0,21,1,145,2708333.25,13165.5087890625,NA,12638.888671875,2708333.25,13165.5087890625
"9361",21,441,0,1,6,1,2,0,1,0,3,270.369775701543,1,270,48,1e+06,1e+06,1e+06,0,7,7,0,53,3,3,8e+05,3888.88891601562,NA,3888.88891601562,8e+05,3888.88891601562
"9362",41,1681,1,1,5,1,10,1,1,0,2,280.8296010962,1,281,54,932744.666666667,1100744.66666667,932744.666666667,0,6,7,0,53,1,60,932744.6875,4030.37817382812,NA,3375.73706054688,932744.6875,4030.37817382812
"9363",22,484,0,1,5,1,11,1,1,0,2,280.8296010962,1,281,40,957786.333333333,1067786.33333333,957786.333333333,0,6,7,0,97,3,2,957786.3125,5587.0869140625,NA,4557.2451171875,957786.3125,5587.0869140625
"9364",24,576,0,1,6,4,5,0,2,1,4,243.446420228009,0,243,48,9e+05,1e+06,9e+05,0,7,7,1,3,1,2,NA,NA,NA,NA,9e+05,4375
"9365",62,3844,0,1,6,1,2,0,1,0,4,216.504641308547,1,217,60,5044833.33333333,5284833.33333333,5044833.33333333,0,7,7,0,50,1,288,5044833.5,19618.796875,NA,18322.5,5044833.5,19618.796875
"9366",60,3600,1,1,5,4,11,1,2,1,4,216.504641308547,0,217,40,1e+06,1e+06,1e+06,0,6,7,1,94,2,360,NA,NA,NA,NA,1e+06,5833.33349609375
"9367",53,2809,0,1,3,4,5,0,1,1,2,247.624165465453,1,248,48,1500000,1500000,1500000,0,4,7,0,95,1,4,NA,NA,NA,NA,1500000,7291.66650390625
"9368",52,2704,1,1,3,4,5,0,2,1,2,247.624165465453,0,248,40,9e+05,9e+05,9e+05,0,4,7,1,55,2,6,NA,NA,NA,NA,9e+05,5250
"9369",26,676,0,1,4,4,6,0,2,1,2,247.624165465453,0,248,60,0,6e+05,0,0,5,7,1,98,3,1,NA,NA,NA,NA,NA,NA
"9370",23,529,0,1,6,4,4,0,2,1,2,221.624954235822,0,222,13,0,1200000,0,0,7,7,1,53,1,3,NA,NA,NA,NA,NA,NA
"9371",24,576,1,1,6,1,1,0,1,0,2,221.624954235822,1,222,48,963033.333333333,963033.333333333,963033.333333333,0,7,7,0,45,2,18,963033.3125,4681.412109375,NA,3796.52783203125,963033.3125,4681.412109375
"9372",53,2809,0,1,5,5,11,1,1,0,2,240.970232182114,1,241,48,2e+06,2600000,2e+06,0,6,7,1,95,1,144,NA,NA,NA,NA,2e+06,9722.22265625
"9373",20,400,0,1,4,1,8,0,2,0,2,240.970232182114,0,241,48,8e+05,8e+05,8e+05,0,5,7,1,95,9,1,8e+05,3888.88891601562,NA,3888.88891601562,8e+05,3888.88891601562
"9374",55,3025,0,1,1,4,0,0,2,1,2,210.506210588049,0,211,40,0,2e+05,0,0,1,7,1,41,1,11,NA,NA,NA,NA,NA,NA
"9375",25,625,1,1,6,1,0,0,1,0,2,210.506210588049,1,211,48,1041666.66666667,1041666.66666667,1041666.66666667,0,7,7,0,38,3,6,1041666.6875,5063.65771484375,NA,4861.111328125,1041666.6875,5063.65771484375
"9376",24,576,0,1,6,1,5,0,1,0,2,210.506210588049,1,211,48,2383333.33333333,2383333.33333333,2383333.33333333,0,7,7,0,2,3,7,2383333.5,11585.6494140625,NA,10694.4443359375,2383333.5,11585.6494140625
"9377",39,1521,0,1,6,4,7,0,1,1,2,254.152243595481,1,254,50,6e+06,6e+06,6e+06,0,7,7,0,21,1,6,NA,NA,NA,NA,6e+06,28000
"9378",36,1296,1,1,4,4,8,0,2,1,2,228.278887519161,0,228,56,8e+05,1108333.33333333,8e+05,0,5,7,0,59,1,6,NA,NA,NA,NA,8e+05,3333.33325195312
"9379",46,2116,0,1,3,4,5,0,2,1,2,228.278887519161,0,228,105,2500000,2500000,2500000,0,4,7,1,77,2,240,NA,NA,NA,NA,2500000,5555.5556640625
"9380",25,625,0,1,6,4,2,0,1,1,2,254.152243595481,1,254,60,1300000,1300000,1300000,0,7,7,0,99,1,11,NA,NA,NA,NA,1300000,5055.5556640625
"9381",54,2916,0,1,3,1,5,0,1,0,1,210.554319271246,1,211,48,962744.666666667,1362744.66666667,962744.666666667,0,4,7,0,76,1,24,962744.6875,4680.0087890625,NA,3797.7041015625,962744.6875,4680.0087890625
"9382",40,1600,1,1,3,4,5,0,2,1,1,210.554319271246,0,211,2,50000,50000,50000,0,4,7,1,79,2,7,NA,NA,NA,NA,50000,5833.33349609375
"9383",19,361,0,1,5,1,11,1,2,0,1,210.554319271246,0,211,48,869453,869453,869453,0,6,7,0,33,3,12,869453,4226.5078125,NA,3797.7041015625,869453,4226.5078125
"9384",32,1024,0,1,5,1,11,1,1,0,2,263.282364924715,1,263,48,2004877.66666667,2004877.66666667,2004877.66666667,0,6,7,0,37,1,84,1894877.75,9211.2109375,NA,5833.33349609375,1894877.75,9211.2109375
"9385",29,841,1,1,5,1,11,1,1,0,2,263.282364924715,1,263,48,1266119.66666667,1266119.66666667,1266119.66666667,0,6,7,0,33,2,10,1266119.625,6154.748046875,NA,3797.7041015625,1266119.625,6154.748046875
"9386",26,676,0,1,6,1,7,0,1,0,4,254.152243595481,1,254,44,2083333.33333333,2083333.33333333,2083333.33333333,0,7,7,0,2,1,36,2083333.375,11047.98046875,NA,10606.060546875,2083333.375,11047.98046875
"9387",64,4096,0,1,5,2,11,1,1,0,2,236.146062407286,1,236,50,1588700,1588700,1588700,0,6,7,0,98,1,24,1588700,7413.93310546875,NA,7000,1588700,7413.93310546875
"9388",46,2116,1,1,6,1,5,0,1,0,3,274.888674299844,1,275,90,4961500,5211500,4961500,0,7,7,0,11,1,144,4961500,12863.1484375,NA,12377.037109375,4961500,12863.1484375
"9389",25,625,1,1,6,1,3,0,1,0,3,274.888674299844,1,275,40,1108333.33333333,1108333.33333333,1108333.33333333,0,7,7,0,33,1,7,1108333.375,6465.27783203125,NA,5833.33349609375,1108333.375,6465.27783203125
"9390",27,729,0,1,5,1,11,1,1,0,4,254.152243595481,1,254,40,1562500,1562500,1562500,0,6,7,0,53,1,24,1562500,9114.5830078125,NA,8750,1562500,9114.5830078125
"9391",41,1681,0,1,5,1,11,1,2,0,2,272.178981996865,0,272,84,9e+05,9e+05,9e+05,0,6,7,1,38,1,36,9e+05,2500,NA,2500,9e+05,2500
"9392",70,4900,0,1,4,4,8,0,3,1,3,245.27618373652,1,245,6,2e+05,1400000,2e+05,0,5,7,1,57,1,48,NA,NA,NA,NA,2e+05,7777.77783203125
"9393",46,2116,1,1,5,4,11,1,2,1,3,245.27618373652,0,245,60,0,120000,0,0,6,7,1,57,2,36,NA,NA,NA,NA,NA,NA
"9394",68,4624,0,1,4,1,7,0,1,0,2,216.504641308547,1,217,48,932744.666666667,932744.666666667,932744.666666667,0,5,7,0,84,1,120,932744.6875,4534.17578125,NA,3797.7041015625,932744.6875,4534.17578125
"9395",22,484,1,1,4,4,8,0,2,1,2,234.806965649189,0,235,40,6e+05,6e+05,6e+05,0,5,7,1,55,1,2,NA,NA,NA,NA,6e+05,3500
"9396",38,1444,0,1,6,5,5,0,1,0,2,272.178981996865,1,272,25,1500000,1900000,1500000,0,7,7,1,2,1,120,NA,NA,NA,NA,1500000,14000
"9397",30,900,1,1,6,1,4,0,1,0,2,272.178981996865,1,272,50,1262033.33333333,1262033.33333333,1262033.33333333,0,7,7,0,39,2,30,1262033.375,5889.4892578125,NA,4946.66650390625,1262033.375,5889.4892578125
"9398",72,5184,1,1,3,4,1,0,2,1,3,236.987010542638,0,237,15,1e+05,1e+05,1e+05,0,3,7,1,45,1,240,NA,NA,NA,NA,1e+05,1555.55554199219
"9399",61,3721,1,1,5,1,11,1,2,0,3,209.976563178519,0,210,25,4e+05,4e+05,4e+05,0,6,7,0,36,1,94,4e+05,3733.33325195312,NA,3733.33325195312,4e+05,3733.33325195312
"9400",68,4624,0,1,4,4,8,0,2,1,3,209.976563178519,0,210,60,1e+06,1e+06,1e+06,0,5,7,1,41,2,300,NA,NA,NA,NA,1e+06,3888.88891601562
"9401",41,1681,0,1,5,4,11,1,2,1,3,209.976563178519,0,210,60,9e+05,9e+05,9e+05,0,6,7,1,98,3,72,NA,NA,NA,NA,9e+05,3500
"9402",38,1444,1,1,5,1,11,1,1,0,3,209.976563178519,1,210,48,1492377.66666667,1492377.66666667,1492377.66666667,0,6,7,0,45,3,229,1492377.625,7254.61328125,NA,6319.4443359375,1492377.625,7254.61328125
"9403",20,400,0,1,6,1,1,0,2,0,3,209.976563178519,0,210,6,250000,320000,250000,0,7,7,1,84,3,8,250000,9722.22265625,NA,9722.22265625,250000,9722.22265625
"9404",32,1024,0,1,6,1,3,0,1,0,3,254.152243595481,1,254,45,6033333.33333333,6033333.33333333,6033333.33333333,0,7,7,0,33,1,48,6033333.5,31283.951171875,NA,29555.5546875,6033333.5,31283.951171875
"9405",33,1089,1,1,6,1,5,0,1,0,3,265.75855297061,1,266,48,3333333.33333333,3333333.33333333,3333333.33333333,0,7,7,0,11,1,48,3333333.25,16203.703125,NA,15555.5556640625,3333333.25,16203.703125
"9406",56,3136,0,1,5,4,11,1,1,1,4,291.065314926447,1,291,50,0,1600000,0,0,6,7,1,17,1,240,NA,NA,NA,NA,NA,NA
"9407",46,2116,1,1,6,4,5,0,2,1,4,291.065314926447,0,291,48,6e+05,6e+05,6e+05,0,7,7,1,6,2,180,NA,NA,NA,NA,6e+05,2916.66674804688
"9408",25,625,1,1,5,4,10,1,2,1,2,274.65517004276,0,275,49,4e+05,4e+05,4e+05,0,6,7,1,41,1,96,NA,NA,NA,NA,4e+05,1904.76196289062
"9409",42,1764,1,1,4,3,7,0,1,0,2,221.858458492906,1,222,40,1066666.66666667,1266666.66666667,1066666.66666667,0,5,7,1,54,1,12,1066666.625,6222.22216796875,NA,5833.33349609375,1066666.625,6222.22216796875
"9410",24,576,1,1,5,4,11,1,2,1,2,221.858458492906,0,222,16,1e+06,1e+06,1e+06,0,6,7,1,17,3,8,NA,NA,NA,NA,1e+06,14583.3330078125
"9411",22,484,0,1,6,1,2,0,1,0,2,221.858458492906,1,222,50,1300000,1300000,1300000,0,7,7,0,53,3,2,1300000,6066.66650390625,NA,6066.66650390625,1300000,6066.66650390625
"9412",42,1764,0,1,3,5,5,0,2,0,2,228.278887519161,0,228,50,2500000,2500000,2500000,0,4,7,1,84,1,180,NA,NA,NA,NA,2500000,11666.6669921875
"9413",34,1156,1,1,5,1,11,1,1,0,2,228.278887519161,1,228,48,870400,870400,870400,0,6,7,1,55,2,18,870400,4231.111328125,NA,3799.9306640625,870400,4231.111328125
"9414",18,324,1,1,6,1,1,0,1,0,2,228.278887519161,1,228,1,395000,395000,395000,0,7,7,0,33,3,4,395000,92166.6640625,NA,92166.6640625,395000,92166.6640625
"9415",20,400,0,1,5,4,11,1,2,1,2,228.278887519161,0,228,30,2e+05,2e+05,2e+05,0,6,7,1,84,3,3,NA,NA,NA,NA,2e+05,1555.55554199219
"9416",35,1225,0,1,5,1,11,1,1,0,2,254.152243595481,1,254,54,1313333.33333333,1433333.33333333,1313333.33333333,0,6,7,0,37,1,48,1313333.375,5674.8974609375,NA,4753.08642578125,1313333.375,5674.8974609375
"9417",20,400,1,1,5,1,11,1,2,0,3,183.888126291042,0,184,60,650000,650000,650000,0,6,7,1,45,1,1,650000,2527.77783203125,NA,2527.77783203125,650000,2527.77783203125
"9418",22,484,0,1,5,4,11,1,2,1,3,183.888126291042,0,184,98,6e+05,6e+05,6e+05,0,6,7,1,98,2,4,NA,NA,NA,NA,6e+05,1428.57141113281
"9419",19,361,0,1,5,4,11,1,2,1,3,183.888126291042,0,184,98,6e+05,6e+05,6e+05,0,6,7,1,98,9,2,NA,NA,NA,NA,6e+05,1428.57141113281
"9420",26,676,0,1,6,4,2,0,2,1,3,183.888126291042,0,184,98,5e+05,5e+05,5e+05,0,7,7,1,98,9,4,NA,NA,NA,NA,5e+05,1190.47619628906
"9421",22,484,0,1,5,1,11,1,2,0,3,183.888126291042,0,184,48,0,0,0,0,6,7,1,45,9,0,NA,NA,NA,NA,NA,NA
"9422",26,676,0,1,6,4,5,0,2,1,2,234.510822496742,0,235,40,6e+05,683333.333333333,6e+05,0,7,7,1,17,3,48,NA,NA,NA,NA,6e+05,3500
"9423",61,3721,1,1,5,3,11,1,2,0,2,236.987010542638,0,237,40,954877.666666667,954877.666666667,954877.666666667,0,6,7,1,54,1,12,954877.6875,5570.11962890625,NA,4666.66650390625,954877.6875,5570.11962890625
"9424",58,3364,0,1,3,4,5,0,2,1,1,241.418817250353,0,241,72,5e+05,5e+05,5e+05,0,4,7,1,61,1,24,NA,NA,NA,NA,5e+05,1620.37036132812
"9425",33,1089,0,1,5,1,11,1,1,0,1,241.418817250353,1,241,54,1863333.33333333,2103333.33333333,1863333.33333333,0,6,7,0,98,3,60,1863333.375,8051.4404296875,NA,7432.0986328125,1863333.375,8051.4404296875
"9426",30,900,1,1,6,1,4,0,1,0,1,241.418817250353,1,241,48,869453,869453,869453,0,7,7,0,39,3,0,869453,4226.5078125,NA,3797.7041015625,869453,4226.5078125
"9427",28,784,1,1,5,1,11,1,1,0,1,241.418817250353,1,241,48,932744.666666667,932744.666666667,932744.666666667,0,6,7,0,39,3,36,932744.6875,4534.17578125,NA,3797.7041015625,932744.6875,4534.17578125
"9428",27,729,1,1,6,1,3,0,1,0,4,265.75855297061,1,266,48,1354166.66666667,1354166.66666667,1354166.66666667,0,7,7,0,70,1,60,1354166.625,6582.75439453125,NA,6319.4443359375,1354166.625,6582.75439453125
"9429",71,5041,0,1,3,4,2,0,2,1,2,216.504641308547,0,217,72,2e+05,2e+05,2e+05,0,3,7,0,84,1,6,NA,NA,NA,NA,2e+05,648.148132324219
"9430",49,2401,0,1,6,5,4,0,1,0,3,263.282364924715,1,263,40,2400000,2400000,1600000,8e+05,7,7,1,95,1,60,NA,NA,8e+05,NA,1600000,5743.58984375
"9431",54,2916,1,1,6,1,3,0,2,0,3,263.282364924715,0,263,24,360000,2540000,360000,0,7,7,1,53,5,10,360000,3500,NA,3500,360000,3500
"9432",45,2025,0,1,5,4,11,1,2,1,1,223.434160531144,0,223,40,1200000,1200000,1200000,0,6,7,1,41,1,60,NA,NA,NA,NA,1200000,7000
"9433",61,3721,0,1,3,1,5,0,1,0,2,214.028453262652,1,214,60,1116119.66666667,1736119.66666667,1116119.66666667,0,4,7,0,97,1,95,1116119.625,4340.46533203125,NA,3038.16333007812,1116119.625,4340.46533203125
"9434",60,3600,1,1,3,3,4,0,2,0,2,214.028453262652,0,214,40,983333.333333333,1283333.33333333,983333.333333333,0,3,7,1,54,2,300,983333.3125,5736.11083984375,NA,5250,983333.3125,5736.11083984375
"9435",54,2916,0,1,4,4,7,0,2,1,1,259.230474840582,0,259,98,1500000,1500000,1500000,0,5,7,1,41,1,120,NA,NA,NA,NA,1500000,3571.42846679688
"9436",50,2500,1,1,4,1,8,0,1,0,1,259.230474840582,1,259,48,932744.666666667,932744.666666667,932744.666666667,0,5,7,0,79,2,12,932744.6875,4534.17578125,NA,3797.7041015625,932744.6875,4534.17578125
"9437",26,676,1,1,6,1,3,0,2,0,1,259.230474840582,0,259,25,3e+05,3e+05,3e+05,0,7,7,1,39,3,2,3e+05,2800,NA,2800,3e+05,2800
"9438",56,3136,0,1,5,4,10,1,1,1,2,245.27618373652,1,245,48,1e+06,1e+06,1e+06,0,6,7,1,84,1,420,NA,NA,NA,NA,1e+06,4861.111328125
"9439",31,961,0,1,6,1,2,0,1,0,2,254.152243595481,1,254,48,1085166.66666667,1085166.66666667,1085166.66666667,0,7,7,0,58,1,1,1085166.625,5275.11572265625,NA,4861.111328125,1085166.625,5275.11572265625
"9440",29,841,0,1,5,5,11,1,2,0,3,223.434160531144,0,223,60,1800000,1800000,1800000,0,6,7,1,95,1,95,NA,NA,NA,NA,1800000,7000
"9441",21,441,1,1,5,1,11,1,1,0,3,223.434160531144,1,223,48,869453,869453,869453,0,6,7,0,34,2,3,781242,3797.7041015625,NA,3797.7041015625,781242,3797.7041015625
"9442",21,441,0,1,6,4,2,0,2,1,3,243.446420228009,0,243,72,6e+05,6e+05,6e+05,0,7,7,1,16,1,2,NA,NA,NA,NA,6e+05,1944.44445800781
"9443",33,1089,0,1,4,1,8,0,2,0,2,352.971590592347,0,353,72,450000,450000,450000,0,5,7,0,79,1,3,450000,1458.33337402344,NA,1458.33337402344,450000,1458.33337402344
"9444",29,841,1,1,6,4,5,0,2,1,2,352.971590592347,0,353,66,430000,430000,430000,0,7,7,0,79,2,5,NA,NA,NA,NA,430000,1520.20202636719
"9445",46,2116,0,1,6,5,5,0,1,0,3,232.564281860378,1,233,50,0,1800000,0,0,7,7,1,3,1,24,NA,NA,NA,NA,NA,NA
"9446",43,1849,1,1,6,6,4,0,2,0,3,232.564281860378,0,233,50,NA,0,NA,0,7,7,1,32,2,24,NA,NA,NA,NA,NA,NA
"9447",33,1089,0,1,4,1,7,0,1,0,2,258.996970583498,1,259,50,841700,841700,841700,0,5,7,1,98,1,2,841700,3927.93334960938,NA,3647.93334960938,841700,3927.93334960938
"9448",30,900,1,1,4,1,9,0,1,0,2,258.996970583498,1,259,50,888700,888700,888700,0,5,7,1,40,2,2,888700,4147.2666015625,NA,3733.33325195312,888700,4147.2666015625
"9449",33,1089,0,1,4,5,9,0,1,0,3,243.640943825976,1,244,100,1800000,1800000,1800000,0,5,7,1,21,1,48,NA,NA,NA,NA,1800000,4200
"9450",31,961,1,1,6,6,2,0,2,0,3,243.640943825976,0,244,70,NA,0,NA,0,7,7,1,77,2,36,NA,NA,NA,NA,NA,NA
"9451",33,1089,1,1,5,1,11,1,1,0,2,234.531379709931,1,235,48,996119.666666667,996119.666666667,996119.666666667,0,6,7,0,55,3,48,996119.6875,4842.24853515625,NA,3797.7041015625,996119.6875,4842.24853515625
"9452",66,4356,1,1,5,4,11,1,2,1,2,206.2689274783,0,206,40,1200000,1366666.66666667,1200000,0,6,7,1,45,1,360,NA,NA,NA,NA,1200000,7000
"9453",24,576,1,1,6,1,2,0,1,0,2,206.2689274783,1,206,48,1030929.41666667,1130929.41666667,1030929.41666667,0,7,7,0,39,3,30,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"9454",27,729,0,1,6,1,7,0,1,0,3,254.152243595481,1,254,48,1097000,1097000,1097000,0,7,7,0,38,1,3,1097000,5332.638671875,NA,4399.3056640625,1097000,5332.638671875
"9455",35,1225,0,1,5,4,11,1,2,1,2,214.028453262652,0,214,40,1e+06,1e+06,1e+06,0,6,7,1,45,3,24,NA,NA,NA,NA,1e+06,5833.33349609375
"9456",62,3844,0,1,4,4,8,0,1,1,2,214.028453262652,1,214,48,1600000,1600000,1600000,0,5,7,0,62,1,180,NA,NA,NA,NA,1600000,7777.77783203125
"9457",58,3364,1,1,5,4,11,1,2,1,2,214.028453262652,0,214,65,1500000,1500000,1500000,0,6,7,1,79,2,360,NA,NA,NA,NA,1500000,5384.615234375
"9458",26,676,1,1,5,4,11,1,2,1,2,272.178981996865,0,272,48,60000,60000,60000,0,6,7,0,79,2,5,NA,NA,NA,NA,60000,291.666656494141
"9459",30,900,0,1,4,1,9,0,1,0,2,272.178981996865,1,272,72,1170366.66666667,1170366.66666667,1170366.66666667,0,5,7,0,9,1,6,1170366.625,3792.85473632812,NA,2981.4814453125,1170366.625,3792.85473632812
"9460",37,1369,0,1,6,2,7,0,1,0,5,341.385838430407,1,341,40,6958333.33333333,7158333.33333333,6958333.33333333,0,7,7,0,2,1,102,6958333.5,40590.27734375,NA,29166.666015625,6958333.5,40590.27734375
"9461",61,3721,0,1,5,4,11,1,2,1,2,232.094172323153,0,232,30,8e+05,8e+05,8e+05,0,6,7,1,84,1,120,NA,NA,NA,NA,8e+05,6222.22216796875
"9462",52,2704,1,1,3,4,5,0,2,1,3,252.576541557243,0,253,40,6e+05,6e+05,6e+05,0,4,7,1,55,1,72,NA,NA,NA,NA,6e+05,3500
"9463",24,576,0,1,5,1,10,1,1,0,3,252.576541557243,1,253,48,781242,781242,781242,0,6,7,0,39,3,6,781242,3797.7041015625,NA,3797.7041015625,781242,3797.7041015625
"9464",57,3249,0,1,6,1,2,0,1,0,3,241.224293652386,1,241,48,2050000,2950000,2050000,0,7,7,0,84,1,18,2050000,9965.27734375,NA,9236.111328125,2050000,9965.27734375
"9465",29,841,1,1,6,1,6,0,1,0,3,241.224293652386,1,241,48,3350000,3350000,3350000,0,7,7,0,18,3,48,3350000,16284.72265625,NA,15069.4443359375,3350000,16284.72265625
"9466",24,576,0,1,6,1,4,0,1,0,3,241.224293652386,1,241,45,921544.333333333,921544.333333333,921544.333333333,0,7,7,1,3,3,7,921544.3125,4778.3779296875,NA,4148.14794921875,921544.3125,4778.3779296875
"9467",57,3249,0,1,6,4,5,0,2,1,3,261.060238349092,0,261,35,1500000,1500000,1500000,0,7,7,1,41,1,60,NA,NA,NA,NA,1500000,10000
